"ac1A";"ac1B";"ac2A";"ac2B";"ac3A";"ac3B";"ac4";"Or1a";"Or2a";"Or7a";"Or9a";"Or10a";"Or13a";"Or19a";"Or22a";"Or22b";"Or22c";"Or23a";"Or24a";"Or30a";"Or33a";"Or33b";"Or33c";"Or35a";"Or42a";"Or42b";"Or43a";"Or43b";"Or45a";"Or45b";"Or46a";"Or47a";"Or47b";"Or49a";"Or49b";"Or59a";"Or59b";"Or59c";"Or65a";"Or67a";"Or67b";"Or67c";"Or67d";"Or71a";"Or74a";"Or82a";"Or85a";"Or85b";"Or85c";"Or85d";"Or85e";"Or85f";"Or88a";"Or92a";"Or94a";"Or94b";"Or98a";"Gr21a.Gr63a";"ab2B";"ab3B";"ab4B";"ab5B";"pb2A";"Or69a";"ac1";"ac2";"ac3_noOr35a";"Ir31a";"Ir41a";"Ir75a";"Ir75d";"Ir76a";"Ir84a";"Ir92a";"Ir64a.DC4";"Ir64a.DP1m";"ac1BC";"ac2BC";"Or83c"
"QDUXDCXILAPLAG-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.0757994889209249;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.205692108667529;0.0173469387755102;0.124339547081089;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"QMVPMAAFGQKVCJ-JTQLQIEISA-N";NA;NA;NA;NA;NA;NA;0.313879145717661;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.305304010349289;0.236734693877551;0.339107855675697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SATCULPHIDQDRE-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.206501778378431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.411384217335058;0.210204081632653;0.190546318903487;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"TYEYBOSBBBHJIV-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.215165223886508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.390685640362225;0.410204081632653;0.219612706532832;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"UWKAYLJWKGQEPM-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.286602930474842;NA;NA;NA;NA;NA;NA;0.643251325069383;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.328589909443726;0.151020408163265;0.203464713405418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0921658986175115
"VEXZGXHMUGYJMC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.286602930474842;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.338939197930142;0.26734693877551;0.191004921908305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"VTBOTOBFGSVRMA-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.241142571736811;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.411384217335058;0.23265306122449;0.172783526463331;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WEGYGNROSJDEIW-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.325568952250297;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.382923673997413;0.23265306122449;0.14856153677221;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WHUUTDBJXJRKMK-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.280108593512266;NA;NA;NA;NA;NA;NA;0.0202832799239122;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.403622250970246;0.353061224489796;0.177627924401555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WTARULDDTDQWMU-IUCAKERBSA-N";NA;NA;NA;NA;NA;NA;0.338557626175449;NA;NA;NA;NA;NA;NA;0.346576452591544;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.403622250970246;0.206122448979592;0.177627924401555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"YHQGMYUVUMAZJR-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.325568952250297;NA;NA;NA;NA;NA;NA;0.653444144353115;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0390830943440031;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.318240620957309;0.238775510204082;0.3197302639228;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"YNQLUTRBYVCPMQ-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.215165223886508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.377749029754204;0.248979591836735;0.335878257050214;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"YXFVVABEGXRONW-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.350247432708085;NA;NA;NA;NA;NA;NA;0.0318737255947192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.382923673997413;0.334183673469388;0.248679094162178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.216589861751152
"FWZUNOYOVVKUNF-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.184850550108914;NA;0.156410112505957;NA;0.124018983488114;0.685720514101465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.305083405471917;NA;NA;NA;NA;NA;NA;NA;0.327786735159521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.431112573508215;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"QNVRIHYSUZMSGM-ZCFIWIBFSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.515059403305243;NA;0.22342264294986;NA;0.343457261779276;0.201048423534312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.462266681063157;NA;NA;NA;NA;NA;NA;NA;0.526082147780612;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MEIRRNXMZYDVDW-MQQKCMAXSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.349954976707079;NA;0.126626765642001;NA;0.172783045330594;0.104114005420881;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0824070983843263;NA;NA;NA;NA;NA;NA;NA;0.195589793412128;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.309271900767681;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"YSNWHRKJEKWJNY-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.217871435428547;NA;0.11223771384603;NA;0.451557633783305;0.871360089272025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.737337413347828;NA;NA;NA;NA;NA;NA;NA;0.788533340290738;NA;NA;NA;0.0691544063256487;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.620705460464517;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CETWDUZRCINIHU-ZETCQYMHSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.333444534047262;NA;0.163855949221946;NA;0.605308433535537;0.588786095988034;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.200294555077757;NA;NA;NA;NA;NA;NA;NA;0.63624626590344;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.660631201468252;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.216589861751152
"GMEONFUTDYJSNV-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.184850550108914;NA;0.121832957316084;NA;0.404412339082376;0.871360089272025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.331280618070457;NA;NA;NA;NA;NA;NA;NA;0.788533340290738;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.720519812973855;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"JIGUQPWFLRLWPJ-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.14763552269481;NA;0.119409505796391;NA;0.0508728907243935;0.394917259761173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.226491767676297;NA;NA;NA;NA;NA;NA;NA;0.195589793412128;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.480965366951444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"BHIWKHZACMWKOJ-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.14763552269481;NA;0.11693782827353;NA;0.0504135016604106;0.782654932214896;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0955057046835964;NA;NA;NA;NA;NA;NA;NA;0.239655440661259;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.309271900767681;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WYACBZDAHNBPPB-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.267402763407996;NA;0.305326846825741;NA;0.233738122633695;0.782654932214896;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.252688980274837;NA;NA;NA;NA;NA;NA;NA;0.415918029657784;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.500928237453312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ZKQDCIXGCQPQNV-UHFFFAOYSA-N";NA;NA;0.0170733434321226;NA;0.721416327051461;0.178658858601667;NA;NA;NA;0.191142780935783;0.228056026668452;0.0932463160901632;NA;NA;0.218484749955819;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0646204404902037;NA;NA;NA;NA;NA;NA;0.0427828572668806;NA;0.0728695495719601;NA;NA;NA;NA;0.439191150245151;NA;NA;NA;0.174556115337412;NA;0.541666612632172;NA;NA;NA;NA;NA;0.110697636169782;NA;NA;0.0110272622415478;NA;0.0698631531824086;NA;NA;0.375361494432085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CRVGTESFCCXCTH-UHFFFAOYSA-N";0.0979841869604215;NA;0.132737037170185;NA;0.356886306863025;0.159773468905956;0.371784286715291;NA;NA;0.150700640157607;0.152130017535159;0.113096865597164;NA;NA;0.222319220498146;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0755287839443821;NA;NA;NA;NA;NA;NA;0.142295839653061;NA;0.0895880896272292;NA;NA;NA;NA;0.359236770826065;NA;NA;NA;0.23576206841685;NA;0.389938211806186;NA;NA;NA;NA;NA;0.130481260036684;NA;NA;0.0456351549776709;NA;0.0303207942470885;NA;NA;0.307495973252935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AKNUHUCEWALCOI-UHFFFAOYSA-O";NA;NA;0.227717400851213;NA;0.192287772026561;0.241610157587371;NA;NA;NA;0.159091665247619;0.455834054068331;0.0976284696592637;NA;NA;0.2299881615828;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0.142295839653061;NA;0.0803191802524247;NA;NA;NA;NA;0.2875226522592;NA;NA;NA;0.174556115337412;NA;0.132531172631497;NA;NA;NA;NA;NA;0.0687103108279292;NA;NA;0.0261673052907859;NA;0.082484644649041;NA;NA;0.0870544827705877;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"OSPSWZSRKYCQPF-UHFFFAOYSA-N";NA;NA;0.244835421509553;NA;0;0.241610157587371;NA;NA;NA;0.139151940614959;1;0.0888641625210626;NA;NA;0.703725230742295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.928191034652751;NA;NA;NA;NA;NA;NA;0.0705472260981364;NA;0.148668280872316;NA;NA;NA;NA;0.215808533692335;NA;NA;NA;0.174556115337412;NA;0;NA;NA;NA;NA;NA;0.0740145156336166;NA;NA;0.0261673052907859;NA;0.405169546614469;NA;NA;0.15271146835154;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"BDZBKCUKTQZUTL-UHFFFAOYSA-N";0.0979841869604215;NA;0.132737037170185;NA;0.356886306863025;0.166068598804526;0.164769639387193;NA;NA;0.141461680523489;0.379908044935038;0.102290531445165;NA;NA;0.380841713670882;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.387037204219274;NA;NA;NA;NA;NA;NA;0.0705472260981364;NA;0.0629367086646739;NA;NA;NA;NA;0.2875226522592;NA;NA;NA;0.0527277645602988;NA;0.0283138618853799;NA;NA;NA;NA;NA;0.219741414545463;NA;NA;0.0456351549776709;NA;0.0151603971235443;NA;NA;0.397983334825135;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"DWCLXOREGBLXTD-UHFFFAOYSA-N";NA;NA;0.253394431838723;NA;0.25305076569602;0.178658858601667;0.578798934043389;NA;NA;0.175894691655007;0.341945040368392;0.107295910928891;NA;NA;0.24186413008203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0755287839443821;NA;NA;NA;NA;NA;NA;0.0624557909745672;NA;0.157123214993007;NA;NA;NA;NA;0.649494468903219;NA;NA;NA;0.419162778101968;NA;0.271347959712453;NA;NA;NA;NA;NA;0.0803143550938112;NA;NA;0.0356010507730295;NA;0.0252673285392404;NA;NA;0.0870544827705877;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"YIWUKEYIRIRTPP-UHFFFAOYSA-N";0.0700080856428103;NA;0.0597567020124292;NA;0.377653415096427;0.166068598804526;0.475291610379341;NA;NA;0.148390900249077;0.696239854027696;0.0976284696592637;NA;0.220479959357508;0.327077253333161;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.86427522790864;NA;NA;NA;NA;NA;NA;0.142295839653061;NA;0.0728695495719601;NA;NA;NA;NA;0.215808533692335;NA;0.0361518989081458;NA;0.20516192488126;NA;0.807191314077647;NA;NA;NA;NA;NA;0.0687103108279292;NA;NA;0.0525252382391807;NA;0.1183385226452;NA;NA;0.759932781113933;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"VKYKSIONXSXAKP-UHFFFAOYSA-N";NA;NA;0.132737037170185;NA;0.25305076569602;0.210134508094519;0.164769639387193;NA;NA;0.194954803255977;0.303982035801745;0.102290531445165;NA;NA;0.24186413008203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0809829556714713;NA;NA;NA;NA;NA;NA;0.0508046430044208;NA;0.0979386761481675;NA;NA;NA;NA;0.359236770826065;NA;NA;NA;0.23576206841685;NA;0.541666612632172;NA;NA;NA;NA;NA;0.061051202301772;NA;NA;0.0753229244508628;NA;0.0454811913706328;NA;NA;0.262252292466835;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MHAJPDPJQMAIIY-UHFFFAOYSA-N";0.0630140603134075;NA;0.0857857352235467;NA;0.480163537975892;0.203839378195949;0.578798934043389;NA;NA;0.165210986425619;0.266019031235098;0.107295910928891;NA;NA;0.468951085179932;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.113707986034007;NA;NA;NA;NA;NA;NA;0.0240653572126203;NA;0.123303478510242;NA;NA;NA;NA;0.439191150245151;NA;NA;NA;0.0527277645602988;NA;0.0566277237707598;NA;NA;NA;NA;NA;0.0879247615532141;NA;NA;0.0220545244830955;NA;0.0505346570784809;NA;NA;0.420605175218184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GRYLNZFGIOXLOG-UHFFFAOYSA-N";0.104978212289824;NA;0.150686307888683;NA;0.460059138886261;0.210134508094519;0.164769639387193;NA;NA;0.191142780935783;0.341945040368392;0.107295910928891;NA;NA;0.468951085179932;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0809829556714713;NA;NA;NA;NA;NA;NA;0.0187175000542603;NA;0.140213346751625;NA;NA;NA;NA;0.579393362683863;NA;NA;NA;0.419162778101968;NA;0.271347959712453;NA;NA;NA;NA;NA;0.0828511572469455;NA;NA;0.0183787704025796;NA;0.0558151883909555;NA;NA;0.307495973252935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LYGJENNIWJXYER-UHFFFAOYSA-N";NA;NA;0;NA;0.294584982162822;0.203839378195949;0.216523301219218;NA;NA;0.172082669334813;0.11832334697179;0.133107453889775;NA;NA;0.180140044532548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0973454708527389;NA;NA;NA;NA;NA;NA;0.104418979669695;NA;0.267037358561996;NA;NA;NA;NA;0.359236770826065;NA;NA;NA;0.419162778101968;NA;0.427870312012682;NA;NA;NA;NA;NA;0.0704704999569285;NA;NA;0.0404360853190341;NA;0.225900156633676;NA;NA;0.284874132859885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WFDIJRYMOXRFFG-UHFFFAOYSA-N";NA;NA;0.912438227184816;NA;0.315352090396223;0.266790677181652;0.0830080581539009;NA;NA;0.225450981817528;0.607686072334918;0.133107453889775;NA;NA;0.278230038532621;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.140978844669453;NA;NA;NA;NA;NA;NA;0.0320871429501605;NA;0.131758412630933;NA;NA;NA;NA;0.929898893780644;NA;NA;NA;0.358029208206929;NA;0.389938211806186;NA;NA;NA;NA;NA;0.0740145156336166;NA;NA;0.0490801966084258;NA;0.0353742599549366;NA;NA;0.443227015611234;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ZHNUHDYFZUAESO-UHFFFAOYSA-N";0.0700080856428103;NA;0.0597567020124292;NA;0.398420523329828;0.166068598804526;0.268276963051242;NA;NA;0.194954803255977;0.152130017535159;0.107295910928891;NA;NA;0.258444280831039;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0458787279515901;NA;NA;NA;NA;NA;NA;0.0267392857918004;NA;0.106393610268859;NA;NA;NA;NA;0.439191150245151;NA;NA;NA;0.0527277645602988;NA;0.225075697352134;NA;NA;NA;NA;NA;0.0757983421813054;NA;NA;0.0239465516254932;NA;0.0698631531824086;NA;NA;0.130812034733331;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WGSVFWFSJDAYBM-BQYQJAHWSA-N";NA;NA;0.236276411180383;NA;0.460059138886261;0.210134508094519;0.320030624883267;NA;NA;0.179706713975201;0.341945040368392;0.107295910928891;NA;NA;0.222319220498146;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.108253814306917;NA;NA;NA;NA;NA;NA;0.0427828572668806;NA;0.0858011597563103;NA;NA;NA;NA;0.649494468903219;NA;NA;NA;0.327462423259409;NA;0.579598712838668;NA;NA;NA;NA;NA;0.0740145156336166;NA;NA;0.0261673052907859;NA;0.0252673285392404;NA;NA;0.21840976920617;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ZMQAAUBTXCXRIC-UHFFFAOYSA-N";NA;NA;0.159245318217853;NA;0.43995473979663;0.191249118398808;0;NA;NA;0.19876682557617;0.303982035801745;0.113096865597164;NA;NA;0.199312397244183;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.108253814306917;NA;NA;NA;NA;NA;NA;0.0347610715293405;NA;0.140213346751625;NA;NA;NA;NA;1;NA;NA;NA;0.358029208206929;NA;0.314074011393193;NA;NA;NA;NA;NA;0.0627066944090353;NA;NA;0.0404360853190341;NA;0.0505346570784809;NA;NA;0.420605175218184;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"FHIVAFMUCKRCQO-UHFFFAOYSA-N";NA;NA;0.433133648751294;NA;0.232283657462618;0.354922495761638;NA;NA;NA;0.301691428221407;0.713115417692824;0.102290531445165;NA;NA;0.31363613824873;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.195520561940345;NA;NA;NA;NA;NA;NA;0.0106957143167201;NA;0.0979386761481675;NA;NA;NA;NA;0.579393362683863;NA;NA;NA;0.388595993154448;NA;0.617530813045165;NA;NA;NA;NA;NA;0.0879247615532141;NA;NA;0.0356010507730295;NA;0.0505346570784809;NA;NA;0.307495973252935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RDYMFSUJUZBWLH-UHFFFAOYSA-N";NA;NA;0.261953442167894;NA;0.315352090396223;0.417873794747342;NA;NA;NA;0.267383227339661;0.881871054344104;0.107295910928891;NA;NA;0.353959483502021;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.200974733667434;NA;NA;NA;NA;NA;NA;0;NA;0.0372099940498309;NA;NA;NA;NA;0.509292256464507;NA;NA;NA;0;NA;0.0881819355163539;NA;NA;NA;NA;NA;0.072230689085928;NA;NA;0.0456351549776709;NA;0.0303207942470885;NA;NA;0.15271146835154;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"YLMGFJXSLBMXHK-UHFFFAOYSA-M";NA;NA;0.142127297559513;NA;0.520372336155153;0.241610157587371;NA;NA;NA;0.202578847896364;0;0.102290531445165;NA;NA;0.47911304743735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0428324507487461;NA;NA;NA;NA;NA;NA;0.0213914286334403;NA;0.0858011597563103;NA;NA;NA;NA;0.649494468903219;NA;NA;NA;0.602563487787085;NA;0.314074011393193;NA;NA;NA;NA;NA;0.0929983658594827;NA;NA;0.0183787704025796;NA;0.0698631531824086;NA;NA;0.284874132859885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"BAZAXWOYCMUHIX-UHFFFAOYSA-M";NA;NA;0.104566256002202;NA;0.640998730692937;0.0802537170509468;NA;NA;NA;0.210202892536752;0.341945040368392;0.0844820089519621;NA;NA;0.353959483502021;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.048925005154434;NA;NA;NA;NA;NA;NA;0.0160435714750802;NA;0.182488017355082;NA;NA;NA;NA;0.359236770826065;NA;NA;NA;0.296895638311889;NA;0.427870312012682;NA;NA;NA;NA;NA;0.0904615637063484;NA;NA;0;NA;0.0944359373144272;NA;NA;0.330117813645985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
